['iteration', 'loss-best', 'loss-worst', 'loss-avg', 'loss-cooldown', 'corrections-pos', 'corrections-neg', 'no-corrections', 'average adjacency acceptance']
55, -444210000.0, -444970000.0, -444638181.8181818, -444550000.0, 11, 11, 79, 0.03531468531468532
56, -444210000.0, -444970000.0, -444438000.0, -444590000.0, 6, 14, 81, 0.033388429752066115
57, -444210000.0, -444970000.0, -444477272.72727275, -444550000.0, 9, 13, 79, 0.03609721229449607
58, -444210000.0, -444970000.0, -444566923.0769231, -444210000.0, 7, 6, 88, 0.0362657091561939
59, -444210000.0, -444970000.0, -444502173.9130435, -444210000.0, 9, 14, 78, 0.03471983499484359
60, -444210000.0, -444970000.0, -444395000.0, -444210000.0, 8, 16, 77, 0.04077513120710537
61, -444210000.0, -444970000.0, -444513333.3333333, -444630000.0, 10, 20, 71, 0.03809883062995096
62, -444210000.0, -444970000.0, -444566470.5882353, -444550000.0, 7, 10, 84, 0.03648843930635838
63, -444210000.0, -444970000.0, -444450000.0, -444970000.0, 8, 14, 79, 0.031192093885114267
64, -444210000.0, -444930000.0, -444591538.46153843, -444210000.0, 6, 7, 88, 0.034365430418509695
65, -444210000.0, -444970000.0, -444626923.0769231, -444970000.0, 3, 10, 88, 0.037757009345794394
66, -444210000.0, -444970000.0, -444570000.0, -444590000.0, 10, 9, 82, 0.033801874163319943
67, -444210000.0, -444970000.0, -444574000.0, -444550000.0, 13, 17, 71, 0.031385954008701054
68, -444210000.0, -444930000.0, -444420000.0, -444550000.0, 8, 14, 79, 0.03576487252124646
69, -444210000.0, -444970000.0, -444487777.7777778, -444550000.0, 7, 11, 83, 0.041040227549776515
70, -444210000.0, -444970000.0, -444598181.8181818, -444210000.0, 10, 12, 79, 0.032278683285394696
71, -444210000.0, -444970000.0, -444605000.0, -444550000.0, 9, 11, 81, 0.036942209217264085
72, -444210000.0, -444930000.0, -444432352.9411765, -444210000.0, 7, 10, 84, 0.04149548069022186
73, -444210000.0, -444970000.0, -444581818.1818182, -444930000.0, 8, 14, 79, 0.036528028933092226
74, -444210000.0, -444970000.0, -444617500.0, -444930000.0, 7, 9, 85, 0.0315625
75, -444210000.0, -444970000.0, -444630000.0, -444210000.0, 12, 15, 74, 0.036045681655960025
76, -444210000.0, -444550000.0, -444436666.6666667, -444550000.0, 3, 6, 92, 0.03892100192678227
77, -444210000.0, -444970000.0, -444494166.6666667, -444970000.0, 8, 16, 77, 0.042472666105971404
78, -444210000.0, -444970000.0, -444440909.09090906, -444210000.0, 4, 7, 90, 0.03710506980161646
79, -444210000.0, -444970000.0, -444555555.5555556, -444210000.0, 7, 11, 83, 0.04134261154318461
80, -444210000.0, -444930000.0, -444417058.8235294, -444210000.0, 5, 12, 84, 0.036807580174927114
81, -444210000.0, -444970000.0, -444586363.6363636, -444550000.0, 10, 12, 79, 0.031761006289308176
82, -444210000.0, -444970000.0, -444471176.4705882, -444550000.0, 8, 9, 84, 0.03239255933290571
83, -444210000.0, -444970000.0, -444468000.0, -444550000.0, 7, 13, 81, 0.033388429752066115
84, -444210000.0, -444970000.0, -444614000.0, -444590000.0, 8, 12, 81, 0.03266494178525226
85, -444210000.0, -444970000.0, -444551428.5714286, -444550000.0, 12, 16, 73, 0.04310712761416987
86, -444210000.0, -444930000.0, -444388888.8888889, -444550000.0, 6, 12, 83, 0.03594306049822064
87, -444210000.0, -444970000.0, -444542380.95238096, -444550000.0, 8, 13, 80, 0.042960442364951085
88, -444210000.0, -444930000.0, -444451538.46153843, -444550000.0, 4, 9, 88, 0.03746290801186944
89, -444210000.0, -444970000.0, -444649047.61904764, -444930000.0, 8, 13, 80, 0.035981474884218025
90, -444210000.0, -444970000.0, -444483684.2105263, -444630000.0, 9, 10, 82, 0.03552585297221245
91, -444210000.0, -444970000.0, -444699333.3333333, -444970000.0, 7, 8, 86, 0.03374540594721016
92, -444210000.0, -444970000.0, -444623000.0, -444970000.0, 7, 13, 81, 0.03965449548488418
93, -444210000.0, -444970000.0, -444525000.0, -444210000.0, 10, 10, 81, 0.03757440476190476
94, -444210000.0, -444970000.0, -444480434.7826087, -444630000.0, 8, 15, 78, 0.03447098976109215
95, -444210000.0, -444970000.0, -444502500.0, -444210000.0, 10, 14, 77, 0.03551336146272855
96, -444210000.0, -444970000.0, -444544000.0, -444210000.0, 8, 12, 81, 0.03048596438273468
97, -444210000.0, -444970000.0, -444544545.45454544, -444550000.0, 9, 13, 79, 0.03336636934258341
98, -444210000.0, -444930000.0, -444549000.0, -444210000.0, 9, 11, 81, 0.03662073966642494
99, -444210000.0, -444550000.0, -444393076.9230769, -444550000.0, 4, 9, 88, 0.04410480349344978
100, -444210000.0, -444970000.0, -444581111.1111111, -444210000.0, 8, 10, 83, 0.04014308426073132
101, -444210000.0, -444970000.0, -444553333.3333333, -444550000.0, 6, 12, 83, 0.03814199395770393
102, -444210000.0, -444970000.0, -444471818.1818182, -444210000.0, 9, 13, 79, 0.036727272727272726
103, -444210000.0, -444970000.0, -444508888.8888889, -444210000.0, 7, 11, 83, 0.041444398851046366
104, -444210000.0, -444970000.0, -444560000.0, -444930000.0, 7, 11, 83, 0.03126934984520124
105, -444210000.0, -444970000.0, -444540588.2352941, -444210000.0, 8, 9, 84, 0.0319721430832542
106, -444210000.0, -444970000.0, -444553125.0, -444550000.0, 14, 18, 69, 0.0341446923597025
107, -444210000.0, -444970000.0, -444555263.15789473, -444550000.0, 7, 12, 82, 0.035081625564432097
108, -444210000.0, -444930000.0, -444408181.8181818, -444550000.0, 7, 15, 79, 0.02814154360546113
109, -444210000.0, -444630000.0, -444373636.3636364, -444210000.0, 7, 15, 79, 0.04603463992707384
110, -444210000.0, -444970000.0, -444542500.0, -444210000.0, 6, 10, 85, 0.03959231673853391
111, -444210000.0, -444970000.0, -444600833.3333333, -444210000.0, 11, 13, 77, 0.03435374149659864
112, -444210000.0, -444970000.0, -444562000.0, -444550000.0, 6, 14, 81, 0.036660617059891105
113, -444210000.0, -444970000.0, -444520666.6666667, -444630000.0, 5, 10, 86, 0.041529605263157895
114, -444210000.0, -444970000.0, -444542413.79310346, -444970000.0, 12, 17, 72, 0.03902627511591963
115, -444210000.0, -444970000.0, -444506000.0, -444210000.0, 9, 11, 81, 0.03221690590111643
116, -444210000.0, -444970000.0, -444599523.8095238, -444630000.0, 8, 13, 80, 0.03599429793300071
117, -444210000.0, -444970000.0, -444599473.68421054, -444550000.0, 9, 10, 82, 0.030858539566147265
118, -444210000.0, -444970000.0, -444487777.7777778, -444550000.0, 5, 13, 83, 0.04494882064975523
119, -444210000.0, -444970000.0, -444370000.0, -444550000.0, 4, 10, 87, 0.04014308426073132
120, -444210000.0, -444930000.0, -444392727.27272725, -444210000.0, 9, 13, 79, 0.03486365205384881
